timestamp,open,high,low,close,volume,symbol
2025-10-17 19:00:00,252.29,252.5,251.82,252.5,23945,AAPL
2025-10-17 18:00:00,252.55,252.7,241.1204,252.26,249515,AAPL
2025-10-17 17:00:00,252.58,252.7,241.1204,252.65,33583,AAPL
2025-10-17 16:00:00,252.3,253.41,252.15,252.56,14213706,AAPL
2025-10-17 15:00:00,252.28,253.38,252.1001,252.3,9619465,AAPL
2025-10-17 14:00:00,251.319,252.535,251.319,252.2735,3901752,AAPL
2025-10-17 13:00:00,251.13,251.37,250.245,251.3,5023219,AAPL
2025-10-17 12:00:00,249.54,251.36,249.4502,251.13,5147146,AAPL
2025-10-17 11:00:00,248.91,249.78,248.0972,249.5775,3475778,AAPL
2025-10-17 10:00:00,248.41,250.32,248.26,248.874,5208485,AAPL
2025-10-17 09:00:00,247.13,249.19,246.75,248.41,7298020,AAPL
2025-10-17 08:00:00,244.3,247.98,244.0,247.29,208945,AAPL
2025-10-17 07:00:00,245.95,247.5,245.73,247.22,80942,AAPL
2025-10-17 06:00:00,245.39,246.0,244.38,245.95,59275,AAPL
2025-10-17 05:00:00,245.29,245.69,244.96,245.34,24615,AAPL
2025-10-17 04:00:00,246.2,246.53,244.02,245.34,79781,AAPL
2025-10-16 19:00:00,246.8,247.1371,246.01,246.35,19103,AAPL
2025-10-16 18:00:00,247.18,247.6,246.26,246.33,75475,AAPL
2025-10-16 17:00:00,247.28,249.8087,234.0006,247.2,36661,AAPL
2025-10-16 16:00:00,247.43,247.8,238.3821,247.32,11274457,AAPL
2025-10-16 15:00:00,246.6,247.97,246.29,247.43,5467826,AAPL
2025-10-16 14:00:00,246.55,246.96,245.13,246.605,4092095,AAPL
2025-10-16 13:00:00,247.65,247.7721,246.2,246.565,3168554,AAPL
2025-10-16 12:00:00,247.96,248.2,246.04,247.65,4460044,AAPL
2025-10-16 11:00:00,248.62,249.04,247.5017,247.97,3611212,AAPL
2025-10-16 10:00:00,247.56,248.91,246.86,248.6,5542929,AAPL
2025-10-16 09:00:00,250.46,250.5175,246.18,247.51,6485451,AAPL
2025-10-16 08:00:00,250.0,250.67,248.76,250.44,127631,AAPL
2025-10-16 07:00:00,250.16,250.36,249.75,250.02,26953,AAPL
2025-10-16 06:00:00,250.28,250.64,250.05,250.22,47602,AAPL
2025-10-16 05:00:00,250.07,250.25,249.7,250.25,19136,AAPL
2025-10-16 04:00:00,249.9,250.41,249.43,250.04,26676,AAPL
2025-10-15 19:00:00,248.9,249.4,248.3262,249.09,26619,AAPL
2025-10-15 18:00:00,249.34,249.6,247.59,248.8,31839,AAPL
2025-10-15 17:00:00,249.25,249.58,233.5364,249.33,633048,AAPL
2025-10-15 16:00:00,249.43,249.85,233.5364,249.229,14810661,AAPL
2025-10-15 15:00:00,249.96,250.11,248.1,249.43,5521284,AAPL
2025-10-15 14:00:00,249.49,249.99,249.208,249.95,1641645,AAPL
2025-10-15 13:00:00,248.96,249.72,247.47,249.48,2443471,AAPL
