timestamp,open,high,low,close,volume,symbol
2025-10-21 19:00:00,262.63,262.66,262.21,262.3,27213,AAPL
2025-10-21 18:00:00,262.6662,262.9,262.44,262.66,17699,AAPL
2025-10-21 17:00:00,262.98,263.0,259.8858,262.71,42335,AAPL
2025-10-21 16:00:00,262.84,263.15,210.804,262.85,10036337,AAPL
2025-10-21 15:00:00,263.43,263.57,262.47,262.84,5487517,AAPL
2025-10-21 14:00:00,263.7783,264.055,262.15,263.42,3687473,AAPL
2025-10-21 13:00:00,263.065,263.9,262.835,263.77,2760647,AAPL
2025-10-21 12:00:00,264.11,264.387,262.85,263.07,3465206,AAPL
2025-10-21 11:00:00,263.08,264.535,262.5,264.12,5480998,AAPL
2025-10-21 10:00:00,263.79,264.64,262.53,263.0499,6851590,AAPL
2025-10-21 09:00:00,261.45,265.29,261.21,263.805,12099534,AAPL
2025-10-21 08:00:00,261.11,262.5707,247.8399,261.47,413091,AAPL
2025-10-21 07:00:00,261.34,262.05,261.31,261.809,120483,AAPL
2025-10-21 06:00:00,261.84,262.09,260.67,261.31,92976,AAPL
2025-10-21 05:00:00,261.56,261.93,261.42,261.85,36687,AAPL
2025-10-21 04:00:00,262.87,262.87,260.83,261.56,56571,AAPL
2025-10-21 19:00:00,357.0,357.43,355.75,356.8,2508,ADBE
2025-10-21 18:00:00,356.95,357.55,355.63,357.43,2859,ADBE
2025-10-21 17:00:00,357.4,362.2373,332.852,357.44,2646,ADBE
2025-10-21 16:00:00,357.61,358.2,356.4,357.245,743571,ADBE
2025-10-21 15:00:00,356.5,358.37,356.42,357.61,784142,ADBE
2025-10-21 14:00:00,356.775,357.13,356.17,356.64,278604,ADBE
2025-10-21 13:00:00,355.61,357.33,355.3701,356.81,355272,ADBE
2025-10-21 12:00:00,355.4725,356.17,354.2,355.525,440065,ADBE
2025-10-21 11:00:00,354.3969,357.695,354.2864,355.4,853374,ADBE
2025-10-21 10:00:00,345.6304,354.85,345.1,354.625,872943,ADBE
2025-10-21 09:00:00,343.12,346.11,343.0,345.61,258185,ADBE
2025-10-21 08:00:00,344.7712,345.7788,334.2333,343.5,104431,ADBE
2025-10-21 07:00:00,343.44,343.5,343.0,343.49,1417,ADBE
2025-10-21 06:00:00,343.69,343.71,342.32,343.0,766,ADBE
2025-10-21 05:00:00,342.79,344.01,342.71,343.64,1138,ADBE
2025-10-21 04:00:00,344.79,344.98,342.06,342.98,2665,ADBE
2025-10-21 19:00:00,219.11,220.2,218.99,220.0,173521,AMZN
2025-10-21 18:00:00,218.8,219.2,218.3,219.15,347595,AMZN
2025-10-21 17:00:00,221.82,222.03,210.4472,218.79,1426964,AMZN
2025-10-21 16:00:00,222.03,223.3,211.1912,221.72,9429241,AMZN
2025-10-21 15:00:00,222.91,223.02,221.95,222.03,5347254,AMZN
2025-10-21 14:00:00,222.17,223.1499,221.9902,222.9101,4422484,AMZN
2025-10-21 13:00:00,222.18,222.29,221.155,222.16,3976198,AMZN
2025-10-21 12:00:00,222.36,223.32,222.07,222.2,5640210,AMZN
2025-10-21 11:00:00,221.25,222.6,220.93,222.37,5299322,AMZN
2025-10-21 10:00:00,220.825,222.24,220.4,221.22,9324815,AMZN
2025-10-21 09:00:00,217.96,221.925,217.9,220.825,8456442,AMZN
2025-10-21 08:00:00,217.4,218.5,212.285,217.955,450394,AMZN
2025-10-21 07:00:00,217.4,217.45,216.88,217.44,67025,AMZN
2025-10-21 06:00:00,217.3,217.52,217.0,217.41,31832,AMZN
2025-10-21 05:00:00,216.76,217.37,216.76,217.3,23959,AMZN
2025-10-21 04:00:00,216.51,217.16,216.51,216.77,36585,AMZN
2025-10-21 19:00:00,345.16,345.9,344.0,345.75,52739,AVGO
