timestamp,open,high,low,close,volume,symbol
2026-07-31 09:30:00,449.5849914550781,455.7300109863281,449.552001953125,454.2650146484375,2563513,MSFT
2026-07-31 09:31:00,454.2650146484375,459.2650146484375,454.2650146484375,457.7449951171875,502859,MSFT
2026-07-31 09:32:00,457.6700134277344,459.8500061035156,456.3500061035156,457.57000732421875,328369,MSFT
2026-07-31 09:33:00,457.57000732421875,458.6000061035156,455.0199890136719,455.17999267578125,272533,MSFT
2026-07-31 09:34:00,455.17999267578125,458.6300048828125,455.1390075683594,458.5150146484375,267815,MSFT
2026-07-31 09:35:00,458.4599914550781,459.69000244140625,457.7699890136719,459.2250061035156,332311,MSFT
2026-07-31 09:36:00,459.1000061035156,460.239990234375,458.07000732421875,458.2200012207031,691412,MSFT
2026-07-31 09:37:00,458.2300109863281,459.6300048828125,457.8299865722656,458.3599853515625,185777,MSFT
2026-07-31 09:38:00,458.2937927246094,460.1499938964844,458.2749938964844,458.8299865722656,241600,MSFT
2026-07-31 09:39:00,458.8299865722656,459.2099914550781,458.010009765625,458.42999267578125,150804,MSFT
2026-07-31 09:40:00,458.298095703125,459.4100036621094,458.1700134277344,459.1449890136719,181584,MSFT
2026-07-31 09:41:00,459.1600036621094,459.6000061035156,458.6000061035156,459.1050109863281,152899,MSFT
2026-07-31 09:42:00,459.0950012207031,459.3319091796875,458.4200134277344,459.25,107727,MSFT
2026-07-31 09:43:00,459.20001220703125,460.1499938964844,459.010009765625,459.5249938964844,189038,MSFT
2026-07-31 09:44:00,459.5249938964844,460.5,459.5,459.9700012207031,196001,MSFT
2026-07-31 09:45:00,459.9700012207031,459.9700012207031,455.739990234375,456.44000244140625,732598,MSFT
2026-07-31 09:46:00,456.4200134277344,457.010009765625,455.9501037597656,456.8900146484375,149313,MSFT
2026-07-31 09:47:00,457.0899963378906,457.71990966796875,456.6199951171875,457.5474853515625,147371,MSFT
2026-07-31 09:48:00,457.6499938964844,459.1199951171875,457.6000061035156,458.8299865722656,283999,MSFT
2026-07-31 09:49:00,458.75,460.1400146484375,458.32000732421875,460.0299987792969,255612,MSFT
2026-07-31 09:50:00,460.0299987792969,460.55999755859375,459.0799865722656,459.3219909667969,280500,MSFT
2026-07-31 09:51:00,459.4599914550781,459.79998779296875,458.8815002441406,459.17999267578125,145468,MSFT
2026-07-31 09:52:00,459.2749938964844,460.0,458.8999938964844,459.55999755859375,263642,MSFT
2026-07-31 09:53:00,459.6600036621094,460.0,459.4801025390625,459.6951904296875,273070,MSFT
2026-07-31 09:54:00,459.7149963378906,461.70001220703125,459.37939453125,461.1700134277344,347828,MSFT
2026-07-31 09:55:00,461.20001220703125,462.44000244140625,460.260009765625,462.1400146484375,262760,MSFT
2026-07-31 09:56:00,462.07501220703125,462.5,461.4100036621094,461.8900146484375,162746,MSFT
2026-07-31 09:57:00,461.8949890136719,462.3116149902344,461.6700134277344,461.989990234375,144480,MSFT
2026-07-31 09:58:00,461.9849853515625,462.8599853515625,461.8500061035156,462.1400146484375,146930,MSFT
2026-07-31 09:59:00,462.114990234375,462.6796875,462.0,462.57000732421875,125481,MSFT
2026-07-31 10:00:00,462.57000732421875,462.95001220703125,460.8999938964844,461.625,219727,MSFT
2026-07-31 10:01:00,461.54998779296875,461.7300109863281,460.30999755859375,460.57000732421875,274789,MSFT
2026-07-31 10:02:00,460.57000732421875,460.9049987792969,459.94000244140625,460.6400146484375,184830,MSFT
2026-07-31 10:03:00,460.4800109863281,460.79998779296875,458.8900146484375,459.20001220703125,273021,MSFT
2026-07-31 10:04:00,459.1650085449219,459.9171142578125,458.875,459.739990234375,177738,MSFT
2026-07-31 10:05:00,459.6499938964844,459.79998779296875,457.92999267578125,458.4700012207031,155437,MSFT
2026-07-31 10:06:00,458.4700012207031,459.79998779296875,458.4200134277344,459.69500732421875,138021,MSFT
2026-07-31 10:07:00,459.69000244140625,459.8500061035156,458.9700012207031,459.6600036621094,223260,MSFT
2026-07-31 10:08:00,459.760009765625,459.989990234375,458.5000915527344,458.8399963378906,157885,MSFT
2026-07-31 10:09:00,458.8575134277344,459.2283935546875,458.239990234375,459.2049865722656,233137,MSFT
2026-07-31 10:10:00,459.1400146484375,459.5899963378906,457.2950134277344,457.29998779296875,272984,MSFT
2026-07-31 10:11:00,457.4299011230469,457.95001220703125,457.03009033203125,457.4049987792969,170100,MSFT
2026-07-31 10:12:00,457.4049987792969,457.69500732421875,456.3800048828125,456.4949951171875,139617,MSFT
2026-07-31 10:13:00,456.4949951171875,457.0,455.8902893066406,456.69500732421875,211156,MSFT
2026-07-31 10:14:00,456.69000244140625,457.3800048828125,456.20001220703125,456.95001220703125,208233,MSFT
2026-07-31 10:15:00,456.989990234375,456.989990234375,455.2200012207031,456.17999267578125,178722,MSFT
2026-07-31 10:16:00,456.1700134277344,456.1700134277344,454.8999938964844,455.42999267578125,231179,MSFT
2026-07-31 10:17:00,455.5,455.79998779296875,454.94000244140625,455.6400146484375,185080,MSFT
2026-07-31 10:18:00,455.7300109863281,456.18499755859375,455.5299987792969,455.760009765625,136709,MSFT
2026-07-31 10:19:00,455.760009765625,455.989990234375,454.60009765625,455.0884094238281,174515,MSFT
2026-07-31 10:20:00,455.06500244140625,455.1499938964844,453.8500061035156,454.07501220703125,145765,MSFT
2026-07-31 10:21:00,454.0400085449219,455.6199951171875,453.8100891113281,455.4700012207031,129912,MSFT
2026-07-31 10:22:00,455.5199890136719,455.5199890136719,454.7699890136719,455.1449890136719,100049,MSFT
2026-07-31 10:23:00,455.1650085449219,455.1650085449219,454.0199890136719,454.260009765625,94732,MSFT
2026-07-31 10:24:00,454.2200012207031,454.5,453.2699890136719,454.4100036621094,124624,MSFT
2026-07-31 10:25:00,454.4049987792969,454.9299011230469,453.67999267578125,453.9599914550781,90037,MSFT
2026-07-31 10:26:00,454.0799865722656,454.6600036621094,453.7799987792969,453.9700012207031,66017,MSFT
2026-07-31 10:27:00,453.989990234375,454.4100036621094,453.4726867675781,454.07000732421875,93649,MSFT
2026-07-31 10:28:00,454.07000732421875,454.32989501953125,453.32000732421875,453.3599853515625,77683,MSFT
